ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;WPts;LPts
27;Munich;BMW Open;04/05/2007;International;Outdoor;Clay;Quarterfinals;3;Berdych T.;Devilder N.;12;101;6;4;6;0;;;;;;;2;0;Completed;1905;422
27;Munich;BMW Open;05/05/2007;International;Outdoor;Clay;Semifinals;3;Kohlschreiber P.;Baghdatis M.;49;19;6;2;6;3;;;;;;;2;0;Completed;740;1320
27;Munich;BMW Open;05/05/2007;International;Outdoor;Clay;Semifinals;3;Youzhny M.;Berdych T.;17;12;6;4;6;3;;;;;;;2;0;Completed;1575;1905
27;Munich;BMW Open;06/05/2007;International;Outdoor;Clay;The Final;3;Kohlschreiber P.;Youzhny M.;49;17;2;6;6;3;6;4;;;;;2;1;Completed;740;1575
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Tursunov D.;Bjorkman J.;24;41;7;6;3;6;6;1;;;;;2;1;Completed;1120;801
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Ferrero J.C.;Hrbaty D.;19;25;3;6;6;1;6;4;;;;;2;1;Completed;1325;1098
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Almagro N.;Henman T.;40;50;7;5;6;1;;;;;;;2;0;Completed;805;720
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Acasuso J.;Verkerk M.;36;892;6;3;7;5;;;;;;;2;0;Completed;845;11
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Hernandez O.;Hewitt L.;79;20;3;6;7;6;6;1;;;;;2;1;Completed;511;1250
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Simon G.;Murray A.;58;10;6;1;1;6;6;3;;;;;2;1;Completed;615;2120
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Canas G.;Melzer J.;21;32;7;5;6;2;;;;;;;2;0;Completed;1217;900
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Soderling R.;Becker B.;27;43;6;3;6;3;;;;;;;2;0;Completed;1053;764
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Starace P.;Calleri A.;63;28;6;3;6;1;;;;;;;2;0;Completed;599;1035
28;Rome;Internazionali BNL d'Italia;07/05/2007;Masters;Outdoor;Clay;1st Round;3;Bracciali D.;Ginepri R.;125;45;7;5;7;6;;;;;;;2;0;Completed;342;750
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Baghdatis M.;Moya C.;18;34;6;2;6;3;;;;;;;2;0;Completed;1335;860
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Stepanek R.;Haas T.;29;11;6;3;3;2;;;;;;;1;0;Retired;995;2100
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Berdych T.;Nieminen J.;12;22;6;4;7;5;;;;;;;2;0;Completed;1940;1200
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Montanes A.;Wawrinka S.;57;48;3;6;6;1;7;6;;;;;2;1;Completed;638;740
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Safin M.;Delic A.;26;72;2;6;6;3;6;4;;;;;2;1;Completed;1065;550
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Rochus O.;Llodra M.;52;90;5;7;6;3;6;3;;;;;2;1;Completed;700;470
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Youzhny M.;Benneteau J.;16;38;6;1;3;6;6;2;;;;;2;1;Completed;1645;837
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Gaudio G.;Fish M.;71;30;6;4;6;4;;;;;;;2;0;Completed;550;930
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Blake J.;Monfils G.;9;49;7;6;6;3;;;;;;;2;0;Completed;2150;735
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Gasquet R.;Verdasco F.;13;35;6;1;7;5;;;;;;;2;0;Completed;1835;845
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Volandri F.;Gabashvili T.;53;74;6;0;6;3;;;;;;;2;0;Completed;682;533
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Andreev I.;Ferrer D.;177;15;6;4;6;1;;;;;;;2;0;Completed;230;1725
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Chela J.I.;Gicquel M.;23;39;2;6;6;4;6;1;;;;;2;1;Completed;1125;807
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;1st Round;3;Massu N.;Bolelli S.;59;76;6;3;7;6;;;;;;;2;0;Completed;615;528
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;2nd Round;3;Federer R.;Almagro N.;1;40;6;3;6;4;;;;;;;2;0;Completed;7290;805
28;Rome;Internazionali BNL d'Italia;08/05/2007;Masters;Outdoor;Clay;2nd Round;3;Acasuso J.;Ljubicic I.;36;8;6;4;6;3;;;;;;;2;0;Completed;845;2220
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Roddick A.;Gaudio G.;3;71;6;1;7;6;;;;;;;2;0;Completed;2980;550
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Djokovic N.;Soderling R.;5;27;3;6;6;4;6;3;;;;;2;1;Completed;2720;1053
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Berdych T.;Montanes A.;12;57;7;6;6;3;;;;;;;2;0;Completed;1940;638
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Baghdatis M.;Stepanek R.;18;29;3;6;7;6;6;2;;;;;2;1;Completed;1335;995
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Volandri F.;Gasquet R.;53;13;6;4;6;7;6;4;;;;;2;1;Completed;682;1835
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Chela J.I.;Andreev I.;23;177;7;5;7;5;;;;;;;2;0;Completed;1125;230
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Robredo T.;Hernandez O.;7;79;7;5;4;6;6;1;;;;;2;1;Completed;2475;511
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Gonzalez F.;Tursunov D.;6;24;6;2;6;1;;;;;;;2;0;Completed;2535;1120
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Youzhny M.;Rochus O.;16;52;7;6;6;3;;;;;;;2;0;Completed;1645;700
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Massu N.;Blake J.;59;9;7;6;7;5;;;;;;;2;0;Completed;615;2150
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Nadal R.;Bracciali D.;2;125;6;4;6;2;;;;;;;2;0;Completed;4875;342
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Simon G.;Canas G.;58;21;7;6;6;4;;;;;;;2;0;Completed;615;1217
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Davydenko N.;Safin M.;4;26;7;6;7;5;;;;;;;2;0;Completed;2805;1065
28;Rome;Internazionali BNL d'Italia;09/05/2007;Masters;Outdoor;Clay;2nd Round;3;Starace P.;Ferrero J.C.;63;19;6;2;3;6;6;2;;;;;2;1;Completed;599;1325
28;Rome;Internazionali BNL d'Italia;10/05/2007;Masters;Outdoor;Clay;3rd Round;3;Chela J.I.;Roddick A.;23;3;6;0;6;4;;;;;;;2;0;Completed;1125;2980
28;Rome;Internazionali BNL d'Italia;10/05/2007;Masters;Outdoor;Clay;3rd Round;3;Gonzalez F.;Massu N.;6;59;6;7;6;3;6;4;;;;;2;1;Completed;2535;615
28;Rome;Internazionali BNL d'Italia;10/05/2007;Masters;Outdoor;Clay;3rd Round;3;Volandri F.;Federer R.;53;1;6;2;6;4;;;;;;;2;0;Completed;682;7290
28;Rome;Internazionali BNL d'Italia;10/05/2007;Masters;Outdoor;Clay;3rd Round;3;Davydenko N.;Starace P.;4;63;4;6;6;2;7;5;;;;;2;1;Completed;2805;599
28;Rome;Internazionali BNL d'Italia;10/05/2007;Masters;Outdoor;Clay;3rd Round;3;Berdych T.;Acasuso J.;12;36;6;1;6;2;;;;;;;2;0;Completed;1940;845
28;Rome;Internazionali BNL d'Italia;10/05/2007;Masters;Outdoor;Clay;3rd Round;3;Robredo T.;Simon G.;7;58;6;2;6;2;;;;;;;2;0;Completed;2475;615
28;Rome;Internazionali BNL d'Italia;10/05/2007;Masters;Outdoor;Clay;3rd Round;3;Djokovic N.;Baghdatis M.;5;18;6;2;7;5;;;;;;;2;0;Completed;2720;1335
28;Rome;Internazionali BNL d'Italia;10/05/2007;Masters;Outdoor;Clay;3rd Round;3;Nadal R.;Youzhny M.;2;16;6;2;6;2;;;;;;;2;0;Completed;4875;1645
28;Rome;Internazionali BNL d'Italia;11/05/2007;Masters;Outdoor;Clay;Quarterfinals;3;Davydenko N.;Robredo T.;4;7;1;6;6;3;6;3;;;;;2;1;Completed;2805;2475
28;Rome;Internazionali BNL d'Italia;11/05/2007;Masters;Outdoor;Clay;Quarterfinals;3;Volandri F.;Berdych T.;53;12;6;2;6;3;;;;;;;2;0;Completed;682;1940
28;Rome;Internazionali BNL d'Italia;11/05/2007;Masters;Outdoor;Clay;Quarterfinals;3;Nadal R.;Djokovic N.;2;5;6;2;6;3;;;;;;;2;0;Completed;4875;2720
28;Rome;Internazionali BNL d'Italia;11/05/2007;Masters;Outdoor;Clay;Quarterfinals;3;Gonzalez F.;Chela J.I.;6;23;6;3;6;4;;;;;;;2;0;Completed;2535;1125
28;Rome;Internazionali BNL d'Italia;12/05/2007;Masters;Outdoor;Clay;Semifinals;3;Gonzalez F.;Volandri F.;6;53;6;1;6;2;;;;;;;2;0;Completed;2535;682
28;Rome;Internazionali BNL d'Italia;12/05/2007;Masters;Outdoor;Clay;Semifinals;3;Nadal R.;Davydenko N.;2;4;7;6;6;7;6;4;;;;;2;1;Completed;4875;2805
28;Rome;Internazionali BNL d'Italia;13/05/2007;Masters;Outdoor;Clay;The Final;3;Nadal R.;Gonzalez F.;2;6;6;2;6;2;;;;;;;2;0;Completed;4875;2535
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Clement A.;Stepanek R.;50;29;6;3;6;7;6;3;;;;;2;1;Completed;720;955
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Almagro N.;Verkerk M.;52;779;6;1;6;3;;;;;;;2;0;Completed;700;16
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Simon G.;Gicquel M.;54;41;6;1;6;0;;;;;;;2;0;Completed;675;792
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Mathieu P.H.;Rochus O.;37;47;6;1;7;6;;;;;;;2;0;Completed;825;730
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Ferrero J.C.;Wawrinka S.;19;46;6;1;7;6;;;;;;;2;0;Completed;1355;740
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Serra F.;Bolelli S.;80;76;6;7;6;2;6;2;;;;;2;1;Completed;510;523
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Andreev I.;Tursunov D.;164;24;6;2;1;0;;;;;;;1;0;Retired;265;1150
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Monaco J.;Hrbaty D.;48;25;6;2;6;2;;;;;;;2;0;Completed;730;1068
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Chela J.I.;Canas G.;21;20;6;1;4;6;6;1;;;;;2;1;Completed;1245;1267
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Gasquet R.;Gaudio G.;13;63;6;1;6;4;;;;;;;2;0;Completed;1795;580
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Soderling R.;Ginepri R.;27;49;4;6;6;4;6;3;;;;;2;1;Completed;1013;720
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Hewitt L.;Calleri A.;22;28;6;3;6;4;;;;;;;2;0;Completed;1240;1000
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Ferrer D.;Bjorkman J.;14;40;6;4;3;6;6;2;;;;;2;1;Completed;1725;805
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Berdych T.;Verdasco F.;12;39;7;6;6;4;;;;;;;2;0;Completed;1990;815
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Kohlschreiber P.;Baghdatis M.;33;18;7;5;6;3;;;;;;;2;0;Completed;875;1375
29;Hamburg;Hamburg TMS;14/05/2007;Masters;Outdoor;Clay;1st Round;3;Safin M.;Massu N.;26;51;7;6;6;4;;;;;;;2;0;Completed;1065;700
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;1st Round;3;Hernandez O.;Becker B.;69;43;6;3;6;7;6;3;;;;;2;1;Completed;556;754
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;1st Round;3;Moya C.;Fish M.;36;30;6;0;6;3;;;;;;;2;0;Completed;860;900
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;1st Round;3;Nieminen J.;Summerer T.;23;219;6;1;7;6;;;;;;;2;0;Completed;1170;176
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;1st Round;3;Acasuso J.;Garcia-Lopez G.;32;59;6;3;6;4;;;;;;;2;0;Completed;885;609
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;1st Round;3;Benneteau J.;Schuettler R.;38;135;7;6;6;2;;;;;;;2;0;Completed;822;323
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;1st Round;3;Volandri F.;Murray A.;34;10;1;5;;;;;;;;;0;0;Retired;872;2120
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;1st Round;3;Mayer F.;Youzhny M.;45;15;6;4;2;6;7;6;;;;;2;1;Completed;750;1685
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;1st Round;3;Melzer J.;Waske A.;35;112;6;3;6;4;;;;;;;2;0;Completed;865;377
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;2nd Round;3;Ferrer D.;Soderling R.;14;27;1;6;6;3;6;2;;;;;2;1;Completed;1725;1013
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;2nd Round;3;Ljubicic I.;Serra F.;8;80;4;6;6;2;6;2;;;;;2;1;Completed;2220;510
29;Hamburg;Hamburg TMS;15/05/2007;Masters;Outdoor;Clay;2nd Round;3;Almagro N.;Robredo T.;52;7;6;7;6;2;6;4;;;;;2;1;Completed;700;2595
29;Hamburg;Hamburg TMS;16/05/2007;Masters;Outdoor;Clay;2nd Round;3;Hewitt L.;Chela J.I.;22;21;6;2;7;6;;;;;;;2;0;Completed;1240;1245
29;Hamburg;Hamburg TMS;16/05/2007;Masters;Outdoor;Clay;2nd Round;3;Moya C.;Berdych T.;36;12;3;6;7;5;7;6;;;;;2;1;Completed;860;1990
29;Hamburg;Hamburg TMS;16/05/2007;Masters;Outdoor;Clay;2nd Round;3;Federer R.;Monaco J.;1;48;6;3;2;6;6;4;;;;;2;1;Completed;7015;730
29;Hamburg;Hamburg TMS;16/05/2007;Masters;Outdoor;Clay;2nd Round;3;Andreev I.;Kohlschreiber P.;164;33;6;7;6;1;6;4;;;;;2;1;Completed;265;875
29;Hamburg;Hamburg TMS;16/05/2007;Masters;Outdoor;Clay;2nd Round;3;Nadal R.;Hernandez O.;2;69;7;5;6;1;;;;;;;2;0;Completed;4875;556
29;Hamburg;Hamburg TMS;16/05/2007;Masters;Outdoor;Clay;2nd Round;3;Blake J.;Clement A.;9;50;6;2;6;3;;;;;;;2;0;Completed;2180;720
29;Hamburg;Hamburg TMS;16/05/2007;Masters;Outdoor;Clay;2nd Round;3;Ferrero J.C.;Safin M.;19;26;6;3;7;6;;;;;;;2;0;Completed;1355;1065
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;2nd Round;3;Acasuso J.;Volandri F.;32;34;3;6;7;6;6;3;;;;;2;1;Completed;885;872
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;2nd Round;3;Djokovic N.;Benneteau J.;6;38;7;6;6;3;;;;;;;2;0;Completed;2735;822
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;2nd Round;3;Davydenko N.;Simon G.;3;54;6;7;6;4;7;5;;;;;2;1;Completed;2955;675
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;2nd Round;3;Nieminen J.;Mayer F.;23;45;6;2;6;4;;;;;;;2;0;Completed;1170;750
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;2nd Round;3;Melzer J.;Gasquet R.;35;13;6;3;6;4;;;;;;;2;0;Completed;865;1795
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;2nd Round;3;Gonzalez F.;Mathieu P.H.;5;37;7;5;6;4;;;;;;;2;0;Completed;2760;825
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;3rd Round;3;Ferrer D.;Ljubicic I.;14;8;6;3;6;3;;;;;;;2;0;Completed;1725;2220
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;3rd Round;3;Moya C.;Blake J.;36;9;1;6;6;3;6;3;;;;;2;1;Completed;860;2180
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;3rd Round;3;Nadal R.;Andreev I.;2;164;6;4;6;1;;;;;;;2;0;Completed;4875;265
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;3rd Round;3;Federer R.;Ferrero J.C.;1;19;6;2;6;3;;;;;;;2;0;Completed;7015;1355
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;3rd Round;3;Almagro N.;Acasuso J.;52;32;6;2;6;3;;;;;;;2;0;Completed;700;885
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;3rd Round;3;Hewitt L.;Davydenko N.;22;3;6;4;2;6;6;4;;;;;2;1;Completed;1240;2955
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;3rd Round;3;Djokovic N.;Nieminen J.;6;23;7;5;4;6;6;4;;;;;2;1;Completed;2735;1170
29;Hamburg;Hamburg TMS;17/05/2007;Masters;Outdoor;Clay;3rd Round;3;Gonzalez F.;Melzer J.;5;35;3;6;6;3;6;4;;;;;2;1;Completed;2760;865
29;Hamburg;Hamburg TMS;18/05/2007;Masters;Outdoor;Clay;Quarterfinals;3;Federer R.;Ferrer D.;1;14;6;3;4;6;6;3;;;;;2;1;Completed;7015;1725
29;Hamburg;Hamburg TMS;18/05/2007;Masters;Outdoor;Clay;Quarterfinals;3;Moya C.;Djokovic N.;36;6;7;6;4;6;7;5;;;;;2;1;Completed;860;2735
29;Hamburg;Hamburg TMS;18/05/2007;Masters;Outdoor;Clay;Quarterfinals;3;Nadal R.;Gonzalez F.;2;5;6;4;6;4;;;;;;;2;0;Completed;4875;2760
29;Hamburg;Hamburg TMS;18/05/2007;Masters;Outdoor;Clay;Quarterfinals;3;Hewitt L.;Almagro N.;22;52;6;3;6;4;;;;;;;2;0;Completed;1240;700
29;Hamburg;Hamburg TMS;19/05/2007;Masters;Outdoor;Clay;Semifinals;3;Federer R.;Moya C.;1;36;4;6;6;4;6;2;;;;;2;1;Completed;7015;860
29;Hamburg;Hamburg TMS;19/05/2007;Masters;Outdoor;Clay;Semifinals;3;Nadal R.;Hewitt L.;2;22;2;6;6;3;7;5;;;;;2;1;Completed;4875;1240
29;Hamburg;Hamburg TMS;20/05/2007;Masters;Outdoor;Clay;The Final;3;Federer R.;Nadal R.;1;2;2;6;6;2;6;0;;;;;2;1;Completed;7015;4875
30;Portschach;Hypo Group Tennis International;20/05/2007;International;Outdoor;Clay;1st Round;3;Russell M.;Vassallo-Arguello M.;71;59;6;1;7;6;;;;;;;2;0;Completed;548;603
30;Portschach;Hypo Group Tennis International;20/05/2007;International;Outdoor;Clay;1st Round;3;Spadea V.;Hrbaty D.;64;27;6;1;7;5;;;;;;;2;0;Completed;564;1038
30;Portschach;Hypo Group Tennis International;20/05/2007;International;Outdoor;Clay;1st Round;3;Hartfield D.;Wawrinka S.;97;43;6;2;6;4;;;;;;;2;0;Completed;426;740
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Montanes A.;Bracciali D.;51;111;6;0;6;4;;;;;;;2;0;Completed;680;372
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Lee H.T.;Udomchoke D.;41;104;6;3;6;0;;;;;;;2;0;Completed;761;408
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Roddick A.;Peya A.;3;99;6;4;7;5;;;;;;;2;0;Completed;2930;423
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Pless K.;Berlocq C.;81;98;6;3;6;3;;;;;;;2;0;Completed;499;424
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Montcourt M.;Mirnyi M.;141;54;6;4;6;4;;;;;;;2;0;Completed;316;635
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Starace P.;Koubek S.;53;68;6;4;6;4;;;;;;;2;0;Completed;639;552
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Horna L.;Dolgopolov A.;82;224;6;3;6;0;;;;;;;2;0;Completed;485;174
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Ljubicic I.;Delic A.;7;67;7;6;7;6;;;;;;;2;0;Completed;2260;552
30;Portschach;Hypo Group Tennis International;21/05/2007;International;Outdoor;Clay;1st Round;3;Monfils G.;Querrey S.;75;66;6;4;7;5;;;;;;;2;0;Completed;537;557
30;Portschach;Hypo Group Tennis International;22/05/2007;International;Outdoor;Clay;1st Round;3;Monaco J.;Melzer J.;47;30;6;3;6;1;;;;;;;2;0;Completed;730;920
30;Portschach;Hypo Group Tennis International;22/05/2007;International;Outdoor;Clay;1st Round;3;Davydenko N.;Ramirez-Hidalgo R.;4;60;6;3;6;0;;;;;;;2;0;Completed;2905;595
30;Portschach;Hypo Group Tennis International;22/05/2007;International;Outdoor;Clay;1st Round;3;Lapentti N.;Verkerk M.;65;711;6;4;7;6;;;;;;;2;0;Completed;558;21
30;Portschach;Hypo Group Tennis International;22/05/2007;International;Outdoor;Clay;1st Round;3;Hewitt L.;Roitman S.;16;83;6;2;6;2;;;;;;;2;0;Completed;1480;484
30;Portschach;Hypo Group Tennis International;22/05/2007;International;Outdoor;Clay;2nd Round;3;Montanes A.;Montcourt M.;51;141;7;6;6;1;;;;;;;2;0;Completed;680;316
30;Portschach;Hypo Group Tennis International;22/05/2007;International;Outdoor;Clay;2nd Round;3;Horna L.;Ljubicic I.;82;7;7;6;6;4;;;;;;;2;0;Completed;485;2260
30;Portschach;Hypo Group Tennis International;23/05/2007;International;Outdoor;Clay;2nd Round;3;Roddick A.;Pless K.;3;81;6;4;6;3;;;;;;;2;0;Completed;2930;499
30;Portschach;Hypo Group Tennis International;23/05/2007;International;Outdoor;Clay;2nd Round;3;Monfils G.;Lee H.T.;75;41;7;6;6;4;;;;;;;2;0;Completed;537;761
30;Portschach;Hypo Group Tennis International;23/05/2007;International;Outdoor;Clay;2nd Round;3;Davydenko N.;Lapentti N.;4;65;6;4;6;2;;;;;;;2;0;Completed;2905;558
30;Portschach;Hypo Group Tennis International;23/05/2007;International;Outdoor;Clay;2nd Round;3;Hartfield D.;Spadea V.;97;64;6;4;7;6;;;;;;;2;0;Completed;426;564
30;Portschach;Hypo Group Tennis International;23/05/2007;International;Outdoor;Clay;2nd Round;3;Monaco J.;Russell M.;47;71;6;3;6;1;;;;;;;2;0;Completed;730;548
30;Portschach;Hypo Group Tennis International;23/05/2007;International;Outdoor;Clay;2nd Round;3;Hewitt L.;Starace P.;16;53;6;4;6;4;;;;;;;2;0;Completed;1480;639
30;Portschach;Hypo Group Tennis International;24/05/2007;International;Outdoor;Clay;Quarterfinals;3;Monfils G.;Roddick A.;75;3;7;5;6;3;;;;;;;2;0;Completed;537;2930
30;Portschach;Hypo Group Tennis International;24/05/2007;International;Outdoor;Clay;Quarterfinals;3;Horna L.;Montanes A.;82;51;7;6;6;7;6;1;;;;;2;1;Completed;485;680
30;Portschach;Hypo Group Tennis International;24/05/2007;International;Outdoor;Clay;Quarterfinals;3;Hewitt L.;Hartfield D.;16;97;6;2;6;2;;;;;;;2;0;Completed;1480;426
30;Portschach;Hypo Group Tennis International;24/05/2007;International;Outdoor;Clay;Quarterfinals;3;Monaco J.;Davydenko N.;47;4;6;2;6;7;6;4;;;;;2;1;Completed;730;2905
30;Portschach;Hypo Group Tennis International;25/05/2007;International;Outdoor;Clay;Semifinals;3;Monfils G.;Hewitt L.;75;16;6;4;7;5;;;;;;;2;0;Completed;537;1480
30;Portschach;Hypo Group Tennis International;25/05/2007;International;Outdoor;Clay;Semifinals;3;Monaco J.;Horna L.;47;82;6;4;6;4;;;;;;;2;0;Completed;730;485
30;Portschach;Hypo Group Tennis International;26/05/2007;International;Outdoor;Clay;The Final;3;Monaco J.;Monfils G.;47;75;7;6;6;0;;;;;;;2;0;Completed;730;537
31;Paris;French Open;27/05/2007;Grand Slam;Outdoor;Clay;1st Round;5;Safin M.;Vicente F.;25;133;6;1;6;3;6;1;;;;;3;0;Completed;1095;324
31;Paris;French Open;27/05/2007;Grand Slam;Outdoor;Clay;1st Round;5;Starace P.;Minar I.;57;211;4;6;6;1;6;4;7;6;;;3;1;Completed;619;192
31;Paris;French Open;27/05/2007;Grand Slam;Outdoor;Clay;1st Round;5;Tipsarevic J.;Vemic D.;80;239;7;6;6;4;4;6;6;3;;;3;1;Completed;501;160
31;Paris;French Open;28/05/2007;Grand Slam;Outdoor;Clay;1st Round;5;Davydenko N.;Galvani S.;4;117;6;3;6;1;6;1;;;;;3;0;Completed;2840;352
