ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;WPts;LPts
61;Basel;Davidoff Swiss Indoors;05/11/2009;ATP500;Indoor;Hard;2nd Round;3;Gasquet R. ;Isner J. ;57;40;4;6;7;6;6;2;;;;;2;1;Completed;760;987
61;Basel;Davidoff Swiss Indoors;05/11/2009;ATP500;Indoor;Hard;2nd Round;3;Wawrinka S. ;Nieminen J. ;21;122;7;5;2;6;6;1;;;;;2;1;Completed;1580;460
61;Basel;Davidoff Swiss Indoors;06/11/2009;ATP500;Indoor;Hard;Quarterfinals;3;Stepanek R. ;Cilic M. ;14;13;4;6;6;3;6;3;;;;;2;1;Completed;2140;2355
61;Basel;Davidoff Swiss Indoors;06/11/2009;ATP500;Indoor;Hard;Quarterfinals;3;Djokovic N. ;Wawrinka S. ;3;21;3;6;7;6;6;2;;;;;2;1;Completed;7890;1580
61;Basel;Davidoff Swiss Indoors;06/11/2009;ATP500;Indoor;Hard;Quarterfinals;3;Chiudinelli M. ;Gasquet R. ;73;57;6;1;6;3;;;;;;;2;0;Completed;643;760
61;Basel;Davidoff Swiss Indoors;06/11/2009;ATP500;Indoor;Hard;Quarterfinals;3;Federer R. ;Korolev E. ;1;58;6;3;6;2;;;;;;;2;0;Completed;10055;756
61;Basel;Davidoff Swiss Indoors;07/11/2009;ATP500;Indoor;Hard;Semifinals;3;Djokovic N. ;Stepanek R. ;3;14;6;7;7;5;6;2;;;;;2;1;Completed;7890;2140
61;Basel;Davidoff Swiss Indoors;07/11/2009;ATP500;Indoor;Hard;Semifinals;3;Federer R. ;Chiudinelli M. ;1;73;7;6;6;3;;;;;;;2;0;Completed;10055;643
61;Basel;Davidoff Swiss Indoors;08/11/2009;ATP500;Indoor;Hard;The Final;3;Djokovic N. ;Federer R. ;3;1;6;4;4;6;6;2;;;;;2;1;Completed;7890;10055
62;Valencia;Valencia Open 500;02/11/2009;ATP500;Indoor;Hard;1st Round;3;Montanes A. ;Bautista R. ;34;315;6;1;3;6;6;4;;;;;2;1;Completed;1065;138
62;Valencia;Valencia Open 501;02/11/2009;ATP500;Indoor;Hard;1st Round;3;Berdych T. ;Mathieu P.H. ;19;32;6;3;6;4;;;;;;;2;0;Completed;1655;1090
62;Valencia;Valencia Open 502;02/11/2009;ATP500;Indoor;Hard;1st Round;3;Garcia-Lopez G. ;Greul S. ;47;56;7;5;6;2;;;;;;;2;0;Completed;884;767
62;Valencia;Valencia Open 503;02/11/2009;ATP500;Indoor;Hard;1st Round;3;Davydenko N. ;Falla A. ;7;98;6;2;6;1;;;;;;;2;0;Completed;4340;542
62;Valencia;Valencia Open 504;03/11/2009;ATP500;Indoor;Hard;1st Round;3;Simon G. ;Kunitsyn I. ;12;81;6;3;6;2;;;;;;;2;0;Completed;2595;585
62;Valencia;Valencia Open 505;03/11/2009;ATP500;Indoor;Hard;1st Round;3;Monfils G. ;Granollers M. ;16;82;6;4;6;2;;;;;;;2;0;Completed;2020;585
62;Valencia;Valencia Open 506;03/11/2009;ATP500;Indoor;Hard;1st Round;3;Monaco J. ;Vassallo-Arguello M. ;30;72;6;3;6;2;;;;;;;2;0;Completed;1165;645
62;Valencia;Valencia Open 507;03/11/2009;ATP500;Indoor;Hard;1st Round;3;Ferrer D. ;Almagro N. ;18;27;7;5;6;7;6;2;;;;;2;1;Completed;1840;1305
62;Valencia;Valencia Open 508;03/11/2009;ATP500;Indoor;Hard;1st Round;3;Mayer L. ;Andreev I. ;64;35;6;3;6;3;;;;;;;2;0;Completed;698;1030
62;Valencia;Valencia Open 509;03/11/2009;ATP500;Indoor;Hard;1st Round;3;Cuevas P. ;Ferrero J.C. ;50;22;2;6;7;6;6;3;;;;;2;1;Completed;866;1575
62;Valencia;Valencia Open 510;03/11/2009;ATP500;Indoor;Hard;1st Round;3;Murray A. ;Gimeno-Traver D. ;4;77;6;3;6;1;;;;;;;2;0;Completed;6640;613
62;Valencia;Valencia Open 511;03/11/2009;ATP500;Indoor;Hard;1st Round;3;Robredo T. ;Rochus C. ;15;88;6;0;5;7;6;3;;;;;2;1;Completed;2130;563
62;Valencia;Valencia Open 512;04/11/2009;ATP500;Indoor;Hard;1st Round;3;Youzhny M. ;Tsonga J.W. ;23;9;6;7;6;0;3;0;;;;;1;1;Retired;1430;2985
62;Valencia;Valencia Open 513;04/11/2009;ATP500;Indoor;Hard;1st Round;3;Tipsarevic J. ;Hanescu V. ;39;36;6;4;6;3;;;;;;;2;0;Completed;990;1021
62;Valencia;Valencia Open 514;04/11/2009;ATP500;Indoor;Hard;1st Round;3;Lopez F. ;Martin A. ;46;119;7;5;6;3;;;;;;;2;0;Completed;890;465
62;Valencia;Valencia Open 515;04/11/2009;ATP500;Indoor;Hard;1st Round;3;Verdasco F. ;Hernandez O. ;8;75;6;1;0;1;;;;;;;1;0;Retired;3225;633
62;Valencia;Valencia Open 516;04/11/2009;ATP500;Indoor;Hard;2nd Round;3;Simon G. ;Berdych T. ;12;19;6;4;4;6;6;3;;;;;2;1;Completed;2595;1655
62;Valencia;Valencia Open 517;04/11/2009;ATP500;Indoor;Hard;2nd Round;3;Garcia-Lopez G. ;Monfils G. ;47;16;6;2;7;5;;;;;;;2;0;Completed;884;2020
62;Valencia;Valencia Open 518;05/11/2009;ATP500;Indoor;Hard;2nd Round;3;Youzhny M. ;Cuevas P. ;23;50;6;2;2;6;6;1;;;;;2;1;Completed;1430;866
62;Valencia;Valencia Open 519;05/11/2009;ATP500;Indoor;Hard;2nd Round;3;Davydenko N. ;Monaco J. ;7;30;6;3;7;5;;;;;;;2;0;Completed;4340;1165
62;Valencia;Valencia Open 520;05/11/2009;ATP500;Indoor;Hard;2nd Round;3;Robredo T. ;Lopez F. ;15;46;4;6;6;3;6;4;;;;;2;1;Completed;2130;890
62;Valencia;Valencia Open 521;05/11/2009;ATP500;Indoor;Hard;2nd Round;3;Verdasco F. ;Tipsarevic J. ;8;39;6;3;6;3;;;;;;;2;0;Completed;3225;990
62;Valencia;Valencia Open 522;05/11/2009;ATP500;Indoor;Hard;2nd Round;3;Murray A. ;Mayer L. ;4;64;6;4;3;6;6;3;;;;;2;1;Completed;6640;698
62;Valencia;Valencia Open 523;05/11/2009;ATP500;Indoor;Hard;2nd Round;3;Montanes A. ;Ferrer D. ;34;18;;;;;;;;;;;;;Walkover;1065;1840
62;Valencia;Valencia Open 524;06/11/2009;ATP500;Indoor;Hard;Quarterfinals;3;Youzhny M. ;Simon G. ;23;12;6;4;6;4;;;;;;;2;0;Completed;1430;2595
62;Valencia;Valencia Open 525;06/11/2009;ATP500;Indoor;Hard;Quarterfinals;3;Murray A. ;Montanes A. ;4;34;6;4;6;2;;;;;;;2;0;Completed;6640;1065
62;Valencia;Valencia Open 526;06/11/2009;ATP500;Indoor;Hard;Quarterfinals;3;Davydenko N. ;Garcia-Lopez G. ;7;47;6;4;7;6;;;;;;;2;0;Completed;4340;884
62;Valencia;Valencia Open 527;06/11/2009;ATP500;Indoor;Hard;Quarterfinals;3;Verdasco F. ;Robredo T. ;8;15;6;3;6;2;;;;;;;2;0;Completed;3225;2130
62;Valencia;Valencia Open 528;07/11/2009;ATP500;Indoor;Hard;Semifinals;3;Youzhny M. ;Davydenko N. ;23;7;3;6;6;4;6;3;;;;;2;1;Completed;1430;4340
62;Valencia;Valencia Open 529;07/11/2009;ATP500;Indoor;Hard;Semifinals;3;Murray A. ;Verdasco F. ;4;8;6;3;2;6;6;3;;;;;2;1;Completed;6640;3225
62;Valencia;Valencia Open 530;08/11/2009;ATP500;Indoor;Hard;The Final;3;Murray A. ;Youzhny M. ;4;23;6;3;6;2;;;;;;;2;0;Completed;6640;1430
63;Paris;BNP Paribas Masters;08/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Blake J.;Santoro F.;41;54;6;4;6;3;;;;;;;2;0;Completed;980;815
63;Paris;BNP Paribas Masters;08/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Becker B.;Llodra M.;44;71;3;6;6;2;6;3;;;;;2;1;Completed;948;659
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Seppi A.;Kohlschreiber P.;50;26;6;3;6;3;;;;;;;2;0;Completed;875;1340
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Karlovic I.;Cuevas P.;39;48;7;6;6;4;;;;;;;2;0;Completed;1015;901
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Kubot L.;Beck A.;111;34;6;4;3;6;6;4;;;;;2;1;Completed;500;1066
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Berdych T.;Millot V.;20;247;6;3;7;6;;;;;;;2;0;Completed;1655;189
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Montanes A.;Hanescu V.;32;37;3;6;6;3;7;6;;;;;2;1;Completed;1135;1021
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Isner J.;Falla A.;35;87;4;6;7;6;7;5;;;;;2;1;Completed;1032;562
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Safin M.;Ascione T.;65;168;6;4;4;6;7;6;;;;;2;1;Completed;695;304
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Ljubicic I.;Grosjean S.;25;705;7;6;6;4;;;;;;;2;0;Completed;1380;26
63;Paris;BNP Paribas Masters;09/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Troicki V.;Mathieu P.H.;29;33;7;6;3;0;;;;;;;1;0;Retired;1175;1090
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Almagro N.;Chiudinelli M.;27;55;6;2;6;4;;;;;;;2;0;Completed;1305;795
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Guez D.;Wawrinka S.;179;21;6;3;6;4;;;;;;;2;0;Completed;287;1625
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Monaco J.;Chardy J.;30;31;7;6;7;5;;;;;;;2;0;Completed;1150;1137
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Benneteau J.;Petzschner P.;49;81;4;6;7;5;6;3;;;;;2;1;Completed;879;585
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;1st Round;3;Clement A.;Lopez F.;93;47;6;3;6;1;;;;;;;2;0;Completed;552;915
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Davydenko N.;Becker B.;7;44;6;2;6;1;;;;;;;2;0;Completed;4430;948
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Verdasco F.;Seppi A.;8;50;6;7;6;4;6;4;;;;;2;1;Completed;3360;875
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Tsonga J.W.;Montanes A.;9;32;6;1;7;5;;;;;;;2;0;Completed;2985;1135
63;Paris;BNP Paribas Masters;10/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Simon G.;Ljubicic I.;12;25;6;3;3;6;7;6;;;;;2;1;Completed;2675;1380
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Djokovic N.;Monaco J.;3;30;6;3;7;5;;;;;;;2;0;Completed;8300;1150
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Soderling R.;Karlovic I.;10;39;6;4;7;6;;;;;;;2;0;Completed;2935;1015
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Clement A.;Haas T.;93;17;5;7;6;3;7;6;;;;;2;1;Completed;552;1845
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Del Potro J.M.;Safin M.;5;65;6;4;5;7;6;4;;;;;2;1;Completed;6050;695
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Nadal R.;Almagro N.;2;27;3;6;7;6;7;5;;;;;2;1;Completed;8845;1305
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Gonzalez F.;Isner J.;11;35;7;5;7;6;;;;;;;2;0;Completed;2780;1032
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Robredo T.;Berdych T.;15;20;6;4;6;4;;;;;;;2;0;Completed;2175;1655
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Monfils G.;Guez D.;16;179;6;4;7;5;;;;;;;2;0;Completed;2055;287
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Cilic M.;Kubot L.;13;111;6;7;6;4;6;2;;;;;2;1;Completed;2400;500
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Benneteau J.;Federer R.;49;1;3;6;7;6;6;4;;;;;2;1;Completed;879;10340
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Stepanek R.;Troicki V.;14;29;6;4;6;0;;;;;;;2;0;Completed;2310;1175
63;Paris;BNP Paribas Masters;11/11/2009;Masters 1000;Indoor;Hard;2nd Round;3;Murray A.;Blake J.;4;41;6;3;6;7;7;6;;;;;2;1;Completed;7140;980
63;Paris;BNP Paribas Masters;12/11/2009;Masters 1000;Indoor;Hard;3rd Round;3;Soderling R.;Davydenko N.;10;7;6;3;3;6;6;4;;;;;2;1;Completed;2935;4430
63;Paris;BNP Paribas Masters;12/11/2009;Masters 1000;Indoor;Hard;3rd Round;3;Djokovic N.;Clement A.;3;93;6;2;6;2;;;;;;;2;0;Completed;8300;552
63;Paris;BNP Paribas Masters;12/11/2009;Masters 1000;Indoor;Hard;3rd Round;3;Tsonga J.W.;Simon G.;9;12;6;2;6;3;;;;;;;2;0;Completed;2985;2675
63;Paris;BNP Paribas Masters;12/11/2009;Masters 1000;Indoor;Hard;3rd Round;3;Cilic M.;Verdasco F.;13;8;3;6;6;3;6;4;;;;;2;1;Completed;2400;3360
63;Paris;BNP Paribas Masters;12/11/2009;Masters 1000;Indoor;Hard;3rd Round;3;Monfils G.;Benneteau J.;16;49;6;4;6;3;;;;;;;2;0;Completed;2055;879
63;Paris;BNP Paribas Masters;12/11/2009;Masters 1000;Indoor;Hard;3rd Round;3;Stepanek R.;Murray A.;14;4;1;6;6;3;6;4;;;;;2;1;Completed;2310;7140
63;Paris;BNP Paribas Masters;12/11/2009;Masters 1000;Indoor;Hard;3rd Round;3;Nadal R.;Robredo T.;2;15;6;3;3;6;7;5;;;;;2;1;Completed;8845;2175
63;Paris;BNP Paribas Masters;12/11/2009;Masters 1000;Indoor;Hard;3rd Round;3;Del Potro J.M.;Gonzalez F.;5;11;6;7;7;6;;;;;;;1;1;Retired;6050;2780
63;Paris;BNP Paribas Masters;13/11/2009;Masters 1000;Indoor;Hard;Quarterfinals;3;Djokovic N.;Soderling R.;3;10;6;4;1;6;6;3;;;;;2;1;Completed;8300;2935
63;Paris;BNP Paribas Masters;13/11/2009;Masters 1000;Indoor;Hard;Quarterfinals;3;Nadal R.;Tsonga J.W.;2;9;7;5;7;5;;;;;;;2;0;Completed;8845;2985
63;Paris;BNP Paribas Masters;13/11/2009;Masters 1000;Indoor;Hard;Quarterfinals;3;Monfils G.;Cilic M.;16;13;3;6;6;4;6;4;;;;;2;1;Completed;2055;2400
63;Paris;BNP Paribas Masters;13/11/2009;Masters 1000;Indoor;Hard;Quarterfinals;3;Stepanek R.;Del Potro J.M.;14;5;4;0;;;;;;;;;0;0;Retired;2310;6050
63;Paris;BNP Paribas Masters;14/11/2009;Masters 1000;Indoor;Hard;Semifinals;3;Djokovic N.;Nadal R.;3;2;6;2;6;3;;;;;;;2;0;Completed;8300;8845
63;Paris;BNP Paribas Masters;14/11/2009;Masters 1000;Indoor;Hard;Semifinals;3;Monfils G.;Stepanek R.;16;14;6;4;5;7;6;4;;;;;2;1;Completed;2055;2310
63;Paris;BNP Paribas Masters;15/11/2009;Masters 1000;Indoor;Hard;The Final;3;Djokovic N.;Monfils G.;3;16;6;2;5;7;7;6;;;;;2;1;Completed;8300;2055
64;London;Masters Cup;22/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Murray A.;Del Potro J.M.;4;5;6;3;3;6;6;2;;;;;2;1;Completed;6630;5985
64;London;Masters Cup;22/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Federer R.;Verdasco F.;1;8;4;6;7;5;6;1;;;;;2;1;Completed;10150;3300
64;London;Masters Cup;23/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Soderling R.;Nadal R.;9;2;6;4;6;4;;;;;;;2;0;Completed;3010;9205
64;London;Masters Cup;23/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Djokovic N.;Davydenko N.;3;7;3;6;6;4;7;5;;;;;2;1;Completed;7910;3630
64;London;Masters Cup;24/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Del Potro J.M.;Verdasco F.;5;8;6;4;3;6;7;6;;;;;2;1;Completed;5985;3300
64;London;Masters Cup;24/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Federer R.;Murray A.;1;4;3;6;6;3;6;1;;;;;2;1;Completed;10150;6630
64;London;Masters Cup;25/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Soderling R.;Djokovic N.;9;3;7;6;6;1;;;;;;;2;0;Completed;3010;7910
64;London;Masters Cup;25/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Davydenko N.;Nadal R.;7;2;6;1;7;6;;;;;;;2;0;Completed;3630;9205
64;London;Masters Cup;26/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Murray A.;Verdasco F.;4;8;6;4;6;7;7;6;;;;;2;1;Completed;6630;3300
64;London;Masters Cup;26/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Del Potro J.M.;Federer R.;5;1;6;2;6;7;6;3;;;;;2;1;Completed;5985;10150
64;London;Masters Cup;27/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Djokovic N.;Nadal R.;3;2;7;6;6;3;;;;;;;2;0;Completed;7910;9205
64;London;Masters Cup;27/11/2009;Masters Cup;Indoor;Hard;Round Robin;3;Davydenko N.;Soderling R.;7;9;7;6;4;6;6;3;;;;;2;1;Completed;3630;3010
64;London;Masters Cup;28/11/2009;Masters Cup;Indoor;Hard;Semifinals;3;Davydenko N.;Federer R.;7;1;6;2;4;6;7;5;;;;;2;1;Completed;3630;10150
64;London;Masters Cup;28/11/2009;Masters Cup;Indoor;Hard;Semifinals;3;Del Potro J.M.;Soderling R.;5;9;6;7;6;3;7;6;;;;;2;1;Completed;5985;3010
64;London;Masters Cup;29/11/2009;Masters Cup;Indoor;Hard;The Final;3;Davydenko N.;Del Potro J.M.;7;5;6;3;6;4;;;;;;;2;0;Completed;3630;5985
1;Brisbane;Brisbane International;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Gasquet R.;Nieminen J.;52;88;6;3;4;6;6;4;;;;;2;1;Completed;850;568
1;Brisbane;Brisbane International;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Odesnik W.;Clement A.;105;63;6;4;7;6;;;;;;;2;0;Completed;521;667
1;Brisbane;Brisbane International;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Gicquel M.;Petzschner P.;58;80;6;3;6;1;;;;;;;2;0;Completed;744;587
1;Brisbane;Brisbane International;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Falla A.;Chardy J.;81;32;6;4;6;4;;;;;;;2;0;Completed;587;1102
1;Brisbane;Brisbane International;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Levy H.;Llodra M.;119;67;6;2;6;0;;;;;;;2;0;Completed;461;649
1;Brisbane;Brisbane International;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Bellucci T.;Chela J.I.;36;73;6;3;3;6;6;1;;;;;2;1;Completed;1021;611
1;Brisbane;Brisbane International;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Stepanek R.;Millman J.;12;306;6;4;6;0;;;;;;;2;0;Completed;2625;137
1;Brisbane;Brisbane International;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Roddick A.;Luczak P.;7;77;7;6;6;2;;;;;;;2;0;Completed;4410;598
1;Brisbane;Brisbane International;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Dolgopolov O.;Tomic B.;131;286;6;4;6;4;;;;;;;2;0;Completed;413;150
1;Brisbane;Brisbane International;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Berdych T.;Lindahl N.;20;251;6;2;6;4;;;;;;;2;0;Completed;1655;179
1;Brisbane;Brisbane International;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Baghdatis M.;Fish M.;42;55;7;5;7;5;;;;;;;2;0;Completed;945;790
1;Brisbane;Brisbane International;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Ball C.;Zverev M.;134;78;7;5;6;1;;;;;;;2;0;Completed;400;590
1;Brisbane;Brisbane International;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Blake J.;Querrey S.;44;25;4;6;6;3;6;4;;;;;2;1;Completed;935;1320
1;Brisbane;Brisbane International;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Ebden M.;Melzer J.;285;28;7;5;6;1;;;;;;;2;0;Completed;151;1260
1;Brisbane;Brisbane International;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Serra F.;Reister J.;65;173;6;7;7;6;7;5;;;;;2;1;Completed;665;284
1;Brisbane;Brisbane International;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Monfils G.;Dent T.;13;76;7;6;6;7;6;2;;;;;2;1;Completed;2610;602
1;Brisbane;Brisbane International;06/01/2010;ATP250;Outdoor;Hard;2nd Round;3;Blake J.;Gicquel M.;44;58;6;3;3;6;7;6;;;;;2;1;Completed;935;744
1;Brisbane;Brisbane International;06/01/2010;ATP250;Outdoor;Hard;2nd Round;3;Stepanek R.;Dolgopolov O.;12;131;5;7;7;6;6;2;;;;;2;1;Completed;2625;413
1;Brisbane;Brisbane International;06/01/2010;ATP250;Outdoor;Hard;2nd Round;3;Odesnik W.;Falla A.;105;81;6;7;6;2;6;1;;;;;2;1;Completed;521;587
1;Brisbane;Brisbane International;06/01/2010;ATP250;Outdoor;Hard;2nd Round;3;Roddick A.;Ball C.;7;134;7;6;6;3;;;;;;;2;0;Completed;4410;400
1;Brisbane;Brisbane International;06/01/2010;ATP250;Outdoor;Hard;2nd Round;3;Gasquet R.;Ebden M.;52;285;6;3;6;4;;;;;;;2;0;Completed;850;151
1;Brisbane;Brisbane International;06/01/2010;ATP250;Outdoor;Hard;2nd Round;3;Bellucci T.;Levy H.;36;119;6;4;4;6;6;4;;;;;2;1;Completed;1021;461
1;Brisbane;Brisbane International;06/01/2010;ATP250;Outdoor;Hard;2nd Round;3;Monfils G.;Serra F.;13;65;6;7;7;6;6;1;;;;;2;1;Completed;2610;665
1;Brisbane;Brisbane International;06/01/2010;ATP250;Outdoor;Hard;2nd Round;3;Berdych T.;Baghdatis M.;20;42;6;0;6;1;;;;;;;2;0;Completed;1655;945
1;Brisbane;Brisbane International;07/01/2010;ATP250;Outdoor;Hard;Quarterfinals;3;Stepanek R.;Odesnik W.;12;105;7;6;6;1;;;;;;;2;0;Completed;2625;521
1;Brisbane;Brisbane International;07/01/2010;ATP250;Outdoor;Hard;Quarterfinals;3;Monfils G.;Blake J.;13;44;3;6;6;3;6;4;;;;;2;1;Completed;2610;935
1;Brisbane;Brisbane International;08/01/2010;ATP250;Outdoor;Hard;Quarterfinals;3;Berdych T.;Bellucci T.;20;36;7;6;2;6;7;6;;;;;2;1;Completed;1655;1021
1;Brisbane;Brisbane International;08/01/2010;ATP250;Outdoor;Hard;Quarterfinals;3;Roddick A.;Gasquet R.;7;52;6;3;7;6;;;;;;;2;0;Completed;4410;850
1;Brisbane;Brisbane International;09/01/2010;ATP250;Outdoor;Hard;Semifinals;3;Stepanek R.;Monfils G.;12;13;6;2;6;1;;;;;;;2;0;Completed;2625;2610
1;Brisbane;Brisbane International;09/01/2010;ATP250;Outdoor;Hard;Semifinals;3;Roddick A.;Berdych T.;7;20;1;6;6;3;6;4;;;;;2;1;Completed;4410;1655
1;Brisbane;Brisbane International;10/01/2010;ATP250;Outdoor;Hard;The Final;3;Roddick A.;Stepanek R.;7;12;7;6;7;6;;;;;;;2;0;Completed;4410;2625
2;Chennai;Chennai Open;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Cilic M.;Kunitsyn I.;14;104;6;2;6;4;;;;;;;2;0;Completed;2430;525
2;Chennai;Chennai Open;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Hajek J.;Greul S.;103;59;3;6;6;2;6;4;;;;;2;1;Completed;526;739
2;Chennai;Chennai Open;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Giraldo S.;Phau B.;107;111;6;4;6;7;6;3;;;;;2;1;Completed;516;496
2;Chennai;Chennai Open;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;Tipsarevic J.;Moya C.;38;446;6;3;7;6;;;;;;;2;0;Completed;1015;75
2;Chennai;Chennai Open;04/01/2010;ATP250;Outdoor;Hard;1st Round;3;De Bakker T.;Ram R.;96;79;6;1;6;1;;;;;;;2;0;Completed;541;590
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Granollers M.;Ward J.;91;272;5;7;6;2;6;2;;;;;2;1;Completed;553;162
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Russell M.;Amritraj P.;83;212;6;3;6;1;;;;;;;2;0;Completed;579;222
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Ginepri R.;Soderling R.;100;8;6;4;7;5;;;;;;;2;0;Completed;529;3410
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Lacko L.;Lu Y.H.;82;98;6;4;6;3;;;;;;;2;0;Completed;580;537
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Haase R.;Yang T.H.;447;341;6;4;6;3;;;;;;;2;0;Completed;75;119
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Devvarman S.;Schuettler R.;126;85;7;5;6;2;;;;;;;2;0;Completed;441;575
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Berrer M.;Ventura S.;74;109;6;3;6;2;;;;;;;2;0;Completed;608;506
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Sela D.;Istomin D.;43;102;6;1;6;2;;;;;;;2;0;Completed;936;527
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Robert S.;Sorensen L.;108;293;6;2;6;1;;;;;;;2;0;Completed;508;144
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Kim K.;Brands D.;117;92;6;2;6;2;;;;;;;2;0;Completed;482;550
2;Chennai;Chennai Open;05/01/2010;ATP250;Outdoor;Hard;1st Round;3;Wawrinka S.;Bopanna R.;21;391;6;1;6;4;;;;;;;2;0;Completed;1635;95
