ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;WPts;LPts
64;St. Petersburg;St. Petersburg Open;30/10/2004;International;Indoor;Carpet;Semifinals;3;Beck K.;Llodra M.;53;45;6;4;2;6;6;1;;;;;2;1;Completed;;
64;St. Petersburg;St. Petersburg Open;30/10/2004;International;Indoor;Carpet;Semifinals;3;Youzhny M.;Rusedski G.;31;57;3;6;6;3;6;4;;;;;2;1;Completed;;
64;St. Petersburg;St. Petersburg Open;31/10/2004;International;Indoor;Carpet;The Final;3;Youzhny M.;Beck K.;31;53;6;2;6;2;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;25/10/2004;International;Indoor;Hard;1st Round;3;Gambill J.M.;Nieminen J.;92;78;7;6;3;6;6;2;;;;;2;1;Completed;;
65;Stockholm;Stockholm Open;25/10/2004;International;Indoor;Hard;1st Round;3;Pavel A.;Calleri A.;13;56;6;4;7;6;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;25/10/2004;International;Indoor;Hard;1st Round;3;Johansson T.;Malisse X.;42;50;7;6;7;6;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;25/10/2004;International;Indoor;Hard;1st Round;3;Carlsen K.;Eleskovic E.;79;748;6;0;6;1;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;25/10/2004;International;Indoor;Hard;1st Round;3;Verdasco F.;Ginepri R.;36;59;6;2;2;1;;;;;;;1;0;Retired;;
65;Stockholm;Stockholm Open;26/10/2004;International;Indoor;Hard;1st Round;3;Rochus O.;Settergren J.;75;383;6;3;6;2;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;26/10/2004;International;Indoor;Hard;1st Round;3;Lopez F.;Morrison J.;27;90;7;6;7;5;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;26/10/2004;International;Indoor;Hard;1st Round;3;Tipsarevic J.;Berdych T.;126;38;3;6;7;6;6;1;;;;;2;1;Completed;;
65;Stockholm;Stockholm Open;26/10/2004;International;Indoor;Hard;1st Round;3;Haas T.;Sanguinetti D.;22;95;7;6;6;4;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;26/10/2004;International;Indoor;Hard;1st Round;3;Johansson J.;Garcia A.;11;112;6;3;6;2;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;26/10/2004;International;Indoor;Hard;1st Round;3;Soderling R.;Enqvist T.;41;74;7;6;6;3;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;26/10/2004;International;Indoor;Hard;1st Round;3;Tabara M.;Kohlschreiber P.;119;93;6;0;6;4;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;27/10/2004;International;Indoor;Hard;1st Round;3;Sluiter R.;Andersen J.F.;88;190;6;3;6;4;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;27/10/2004;International;Indoor;Hard;1st Round;3;Ryderstedt M.;Hernandez O.;239;98;6;4;6;4;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;27/10/2004;International;Indoor;Hard;1st Round;3;Agassi A.;Vliegen K.;7;107;6;2;6;4;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;27/10/2004;International;Indoor;Hard;1st Round;3;Bjorkman J.;Arthurs W.;55;96;4;6;6;4;6;4;;;;;2;1;Completed;;
65;Stockholm;Stockholm Open;27/10/2004;International;Indoor;Hard;2nd Round;3;Rochus O.;Tipsarevic J.;75;126;6;4;7;5;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;27/10/2004;International;Indoor;Hard;2nd Round;3;Pavel A.;Tabara M.;13;119;6;3;3;6;6;3;;;;;2;1;Completed;;
65;Stockholm;Stockholm Open;27/10/2004;International;Indoor;Hard;2nd Round;3;Johansson T.;Soderling R.;42;41;1;6;7;6;6;4;;;;;2;1;Completed;;
65;Stockholm;Stockholm Open;28/10/2004;International;Indoor;Hard;2nd Round;3;Verdasco F.;Sluiter R.;36;88;6;4;6;2;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;28/10/2004;International;Indoor;Hard;2nd Round;3;Ryderstedt M.;Lopez F.;239;27;6;4;6;7;6;3;;;;;2;1;Completed;;
65;Stockholm;Stockholm Open;28/10/2004;International;Indoor;Hard;2nd Round;3;Haas T.;Carlsen K.;22;79;7;5;7;5;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;28/10/2004;International;Indoor;Hard;2nd Round;3;Agassi A.;Bjorkman J.;7;55;6;3;6;4;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;28/10/2004;International;Indoor;Hard;2nd Round;3;Johansson J.;Gambill J.M.;11;92;6;4;6;4;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;29/10/2004;International;Indoor;Hard;Quarterfinals;3;Haas T.;Rochus O.;22;75;6;3;7;6;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;29/10/2004;International;Indoor;Hard;Quarterfinals;3;Agassi A.;Verdasco F.;7;36;7;6;6;2;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;29/10/2004;International;Indoor;Hard;Quarterfinals;3;Ryderstedt M.;Johansson J.;239;11;3;6;5;3;;;;;;;0;1;Retired;;
65;Stockholm;Stockholm Open;29/10/2004;International;Indoor;Hard;Quarterfinals;3;Johansson T.;Pavel A.;42;13;7;6;7;5;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;30/10/2004;International;Indoor;Hard;Semifinals;3;Agassi A.;Haas T.;7;22;7;6;7;6;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;30/10/2004;International;Indoor;Hard;Semifinals;3;Johansson T.;Ryderstedt M.;42;239;6;3;6;2;;;;;;;2;0;Completed;;
65;Stockholm;Stockholm Open;31/10/2004;International;Indoor;Hard;The Final;3;Johansson T.;Agassi A.;42;7;3;6;6;3;7;6;;;;;2;1;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Soderling R.;Dent T.;42;32;6;2;6;4;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Fish M.;Ferrer D.;37;45;6;3;3;6;6;2;;;;;2;1;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Srichaphan P.;Zabaleta M.;26;50;7;6;6;4;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Rochus C.;Volandri F.;124;40;2;6;6;4;4;1;;;;;1;1;Retired;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Saulnier C.;Horna L.;55;36;7;6;7;6;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Mirnyi M.;Arazi H.;71;58;6;3;6;0;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Monfils G.;Enqvist T.;284;75;1;6;6;4;6;3;;;;;2;1;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Melzer J.;Chela J.I.;43;25;6;1;6;4;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Malisse X.;Mathieu P.H.;49;120;7;5;6;4;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;01/11/2004;Masters;Indoor;Carpet;1st Round;3;Tsonga J.W.;Ancic M.;179;30;4;6;7;6;6;3;;;;;2;1;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;1st Round;3;Davydenko N.;Verdasco F.;29;35;6;2;6;3;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;1st Round;3;Lopez F.;Schuettler R.;28;27;7;6;6;4;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;1st Round;3;Stepanek R.;Llodra M.;63;41;7;6;6;1;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;1st Round;3;Ljubicic I.;Clement A.;23;98;6;3;7;6;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;1st Round;3;Youzhny M.;Bjorkman J.;20;66;6;2;7;6;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;1st Round;3;Sargsian S.;Johansson T.;78;31;7;5;6;2;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;2nd Round;3;Soderling R.;Sanguinetti D.;42;95;4;6;7;6;6;0;;;;;2;1;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;2nd Round;3;Pavel A.;Fish M.;24;37;7;6;6;4;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;2nd Round;3;Haas T.;Malisse X.;18;49;6;1;7;6;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;2nd Round;3;Hewitt L.;Monfils G.;3;284;6;3;7;6;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;02/11/2004;Masters;Indoor;Carpet;2nd Round;3;Henman T.;Srichaphan P.;8;26;6;3;6;4;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Lopez F.;Gaudio G.;28;10;7;5;3;6;6;1;;;;;2;1;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Stepanek R.;Hanescu V.;63;90;6;4;6;1;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Youzhny M.;Novak J.;20;22;6;3;7;5;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Saulnier C.;Hrbaty D.;55;13;7;6;6;2;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Canas G.;Tsonga J.W.;14;179;6;1;6;3;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Spadea V.;Davydenko N.;21;29;7;6;6;0;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Massu N.;Rochus C.;16;124;6;2;7;6;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Safin M.;Ljubicic I.;7;23;6;7;6;3;7;5;;;;;2;1;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Roddick A.;Sargsian S.;2;78;6;2;6;2;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Melzer J.;Robredo T.;43;12;6;3;3;6;6;1;;;;;2;1;Completed;;
66;Paris;BNP Paribas;03/11/2004;Masters;Indoor;Carpet;2nd Round;3;Mirnyi M.;Gonzalez F.;71;19;7;6;6;3;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;04/11/2004;Masters;Indoor;Carpet;3rd Round;3;Canas G.;Haas T.;14;18;7;6;6;2;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;04/11/2004;Masters;Indoor;Carpet;3rd Round;3;Youzhny M.;Henman T.;20;8;7;5;6;1;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;04/11/2004;Masters;Indoor;Carpet;3rd Round;3;Stepanek R.;Spadea V.;63;21;6;2;6;3;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;04/11/2004;Masters;Indoor;Carpet;3rd Round;3;Lopez F.;Pavel A.;28;24;5;7;6;4;6;4;;;;;2;1;Completed;;
66;Paris;BNP Paribas;04/11/2004;Masters;Indoor;Carpet;3rd Round;3;Hewitt L.;Massu N.;3;16;4;3;;;;;;;;;0;0;Retired;;
66;Paris;BNP Paribas;04/11/2004;Masters;Indoor;Carpet;3rd Round;3;Mirnyi M.;Roddick A.;71;2;7;6;6;2;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;04/11/2004;Masters;Indoor;Carpet;3rd Round;3;Soderling R.;Saulnier C.;42;55;7;6;6;2;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;04/11/2004;Masters;Indoor;Carpet;3rd Round;3;Safin M.;Melzer J.;7;43;6;2;7;5;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;05/11/2004;Masters;Indoor;Carpet;Quarterfinals;3;Stepanek R.;Youzhny M.;63;20;7;6;6;3;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;05/11/2004;Masters;Indoor;Carpet;Quarterfinals;3;Canas G.;Lopez F.;14;28;6;3;6;3;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;05/11/2004;Masters;Indoor;Carpet;Quarterfinals;3;Safin M.;Hewitt L.;7;3;6;4;7;6;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;05/11/2004;Masters;Indoor;Carpet;Quarterfinals;3;Mirnyi M.;Soderling R.;71;42;6;7;6;4;7;6;;;;;2;1;Completed;;
66;Paris;BNP Paribas;06/11/2004;Masters;Indoor;Carpet;Semifinals;3;Safin M.;Canas G.;7;14;6;2;7;6;;;;;;;2;0;Completed;;
66;Paris;BNP Paribas;06/11/2004;Masters;Indoor;Carpet;Semifinals;3;Stepanek R.;Mirnyi M.;63;71;3;6;7;6;6;4;;;;;2;1;Completed;;
66;Paris;BNP Paribas;07/11/2004;Masters;Indoor;Carpet;The Final;5;Safin M.;Stepanek R.;7;63;6;3;7;6;6;3;;;;;3;0;Completed;;
67;Houston;Masters Cup;15/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Federer R.;Gaudio G.;1;10;6;1;7;6;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;16/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Hewitt L.;Moya C.;3;5;6;7;6;2;6;4;;;;;2;1;Completed;;
67;Houston;Masters Cup;16/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Safin M.;Coria G.;4;6;6;1;6;4;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;17/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Roddick A.;Henman T.;2;7;7;5;7;6;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;17/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Moya C.;Gaudio G.;5;10;6;3;6;4;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;18/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Federer R.;Hewitt L.;1;3;6;3;6;4;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;18/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Henman T.;Coria G.;7;6;6;2;6;2;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;18/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Roddick A.;Safin M.;2;4;7;6;7;6;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;19/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Federer R.;Moya C.;1;5;6;3;3;6;6;3;;;;;2;1;Completed;;
67;Houston;Masters Cup;19/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Hewitt L.;Gaudio G.;3;10;6;2;6;1;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;19/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Roddick A.;Coria G.;2;6;7;6;6;3;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;20/11/2004;Masters Cup;Outdoor;Hard;Round Robin;3;Safin M.;Henman T.;4;7;6;2;7;6;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;20/11/2004;Masters Cup;Outdoor;Hard;Semifinals;3;Hewitt L.;Roddick A.;3;2;6;3;6;2;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;20/11/2004;Masters Cup;Outdoor;Hard;Semifinals;3;Federer R.;Safin M.;1;4;6;3;7;6;;;;;;;2;0;Completed;;
67;Houston;Masters Cup;21/11/2004;Masters Cup;Outdoor;Hard;The Final;5;Federer R.;Hewitt L.;1;3;6;3;6;2;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;03/01/2005;International;Outdoor;Hard;1st Round;3;Saulnier C.;Baccanello P.;53;324;6;2;7;6;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;03/01/2005;International;Outdoor;Hard;1st Round;3;Enqvist T.;Sluiter R.;72;82;6;3;6;1;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;03/01/2005;International;Outdoor;Hard;1st Round;3;Melzer J.;Berdych T.;39;45;6;4;4;6;7;6;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;03/01/2005;International;Outdoor;Hard;1st Round;3;Rochus O.;Dupuis A.;66;79;6;3;3;6;6;1;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;03/01/2005;International;Outdoor;Hard;1st Round;3;Mayer F.;Arthurs W.;35;101;6;4;3;6;7;5;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;03/01/2005;International;Outdoor;Hard;1st Round;3;Kiefer N.;Schalken S.;21;57;6;2;2;1;;;;;;;1;0;Retired;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Malisse X.;Martin A.;48;68;6;2;7;6;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Benneteau J.;Starace P.;65;76;6;3;6;4;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Stepanek R.;Kohlschreiber P.;33;88;6;3;6;4;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Dent T.;Ginepri R.;32;63;6;1;2;6;6;2;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Johansson J.;Kimmich M.;11;309;6;2;6;4;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Calleri A.;Nieminen J.;58;77;6;4;3;6;7;6;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Lisnard J.R.;de Chaunac S.;132;220;6;4;7;6;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Chela J.I.;Sargsian S.;26;75;6;1;6;1;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Hewitt L.;Clement A.;3;106;2;6;6;1;6;1;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;04/01/2005;International;Outdoor;Hard;1st Round;3;Delic A.;Reid T.;173;126;3;6;7;5;6;2;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;05/01/2005;International;Outdoor;Hard;2nd Round;3;Enqvist T.;Mayer F.;72;35;6;3;6;3;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;05/01/2005;International;Outdoor;Hard;2nd Round;3;Kiefer N.;Saulnier C.;21;53;6;4;6;3;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;05/01/2005;International;Outdoor;Hard;2nd Round;3;Rochus O.;Stepanek R.;66;33;6;0;6;3;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;05/01/2005;International;Outdoor;Hard;2nd Round;3;Johansson J.;Malisse X.;11;48;6;7;6;3;7;6;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;06/01/2005;International;Outdoor;Hard;2nd Round;3;Melzer J.;Delic A.;39;173;6;3;6;3;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;06/01/2005;International;Outdoor;Hard;2nd Round;3;Chela J.I.;Lisnard J.R.;26;132;7;5;7;5;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;06/01/2005;International;Outdoor;Hard;2nd Round;3;Hewitt L.;Calleri A.;3;58;6;1;6;4;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;06/01/2005;International;Outdoor;Hard;2nd Round;3;Dent T.;Benneteau J.;32;65;4;6;6;1;6;2;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;07/01/2005;International;Outdoor;Hard;Quarterfinals;3;Rochus O.;Kiefer N.;66;21;6;7;7;6;7;5;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;07/01/2005;International;Outdoor;Hard;Quarterfinals;3;Johansson J.;Enqvist T.;11;72;6;3;4;6;6;1;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;07/01/2005;International;Outdoor;Hard;Quarterfinals;3;Chela J.I.;Melzer J.;26;39;7;6;5;7;6;2;;;;;2;1;Completed;;
1;Adelaide;Next Generation Hardcourts;07/01/2005;International;Outdoor;Hard;Quarterfinals;3;Dent T.;Hewitt L.;32;3;7;6;6;3;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;08/01/2005;International;Outdoor;Hard;Semifinals;3;Johansson J.;Rochus O.;11;66;6;1;7;6;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;08/01/2005;International;Outdoor;Hard;Semifinals;3;Dent T.;Chela J.I.;32;26;6;1;6;1;;;;;;;2;0;Completed;;
1;Adelaide;Next Generation Hardcourts;09/01/2005;International;Outdoor;Hard;The Final;3;Johansson J.;Dent T.;11;32;7;5;6;3;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Patience O.;Schuettler R.;119;42;6;2;6;2;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Gimelstob J.;Gambill J.M.;162;95;6;3;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Mathieu P.H.;Tipsarevic J.;123;117;6;3;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Vliegen K.;Ventura S.;116;104;7;6;5;7;6;4;;;;;2;1;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Tabara M.;Vanek J.;98;115;6;2;4;6;7;6;;;;;2;1;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Heuberger I.;Amritraj P.;124;340;6;4;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Garcia A.;Carraz G.;118;90;6;4;6;3;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Garcia-Lopez G.;van Scheppingen D.;129;112;3;6;6;3;6;2;;;;;2;1;Completed;;
2;Chennai;TATA Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Lu Y.H.;Paes L.;87;N/A;6;2;7;6;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;04/01/2005;International;Outdoor;Hard;1st Round;3;Kim K.;Mankad H.;94;360;6;4;4;6;6;4;;;;;2;1;Completed;;
2;Chennai;TATA Open;04/01/2005;International;Outdoor;Hard;1st Round;3;Zib T.;Burgsmuller L.;121;100;6;1;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;04/01/2005;International;Outdoor;Hard;1st Round;3;Bjorkman J.;Rastogi K.;70;1005;6;4;6;0;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;04/01/2005;International;Outdoor;Hard;1st Round;3;Devilder N.;Baghdatis M.;198;159;6;4;6;7;7;6;;;;;2;1;Completed;;
2;Chennai;TATA Open;04/01/2005;International;Outdoor;Hard;1st Round;3;Carlsen K.;Okun N.;84;141;7;6;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;04/01/2005;International;Outdoor;Hard;1st Round;3;Moya C.;Knowle J.;5;257;6;4;7;6;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;04/01/2005;International;Outdoor;Hard;1st Round;3;Srichaphan P.;Rochus C.;27;113;4;6;7;6;6;1;;;;;2;1;Completed;;
2;Chennai;TATA Open;05/01/2005;International;Outdoor;Hard;2nd Round;3;Tabara M.;Patience O.;98;119;7;6;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;05/01/2005;International;Outdoor;Hard;2nd Round;3;Zib T.;Kim K.;121;94;6;3;7;5;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;05/01/2005;International;Outdoor;Hard;2nd Round;3;Gimelstob J.;Bjorkman J.;162;70;6;0;4;6;6;3;;;;;2;1;Completed;;
2;Chennai;TATA Open;05/01/2005;International;Outdoor;Hard;2nd Round;3;Garcia-Lopez G.;Garcia A.;129;118;6;3;6;3;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;06/01/2005;International;Outdoor;Hard;2nd Round;3;Moya C.;Heuberger I.;5;124;;;;;;;;;;;;;Walkover;;
2;Chennai;TATA Open;06/01/2005;International;Outdoor;Hard;2nd Round;3;Vliegen K.;Lu Y.H.;116;87;1;6;7;5;7;6;;;;;2;1;Completed;;
2;Chennai;TATA Open;06/01/2005;International;Outdoor;Hard;2nd Round;3;Mathieu P.H.;Carlsen K.;123;84;6;3;7;5;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;06/01/2005;International;Outdoor;Hard;2nd Round;3;Srichaphan P.;Devilder N.;27;198;6;3;6;2;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;07/01/2005;International;Outdoor;Hard;Quarterfinals;3;Srichaphan P.;Vliegen K.;27;116;6;3;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;07/01/2005;International;Outdoor;Hard;Quarterfinals;3;Garcia-Lopez G.;Tabara M.;129;98;6;4;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;07/01/2005;International;Outdoor;Hard;Quarterfinals;3;Moya C.;Mathieu P.H.;5;123;6;4;6;4;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;07/01/2005;International;Outdoor;Hard;Quarterfinals;3;Zib T.;Gimelstob J.;121;162;6;3;7;6;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;08/01/2005;International;Outdoor;Hard;Semifinals;3;Srichaphan P.;Zib T.;27;121;7;6;6;3;;;;;;;2;0;Completed;;
2;Chennai;TATA Open;08/01/2005;International;Outdoor;Hard;Semifinals;3;Moya C.;Garcia-Lopez G.;5;129;6;4;2;6;7;6;;;;;2;1;Completed;;
2;Chennai;TATA Open;09/01/2005;International;Outdoor;Hard;The Final;3;Moya C.;Srichaphan P.;5;27;3;6;6;4;7;6;;;;;2;1;Completed;;
3;Doha;Qatar Exxon Mobil Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Ljubicic I.;Wawrinka S.;22;168;6;3;6;4;;;;;;;2;0;Completed;;
3;Doha;Qatar Exxon Mobil Open;03/01/2005;International;Outdoor;Hard;1st Round;3;Lee H.T.;Stakhovsky S.;59;335;6;0;6;2;;;;;;;2;0;Completed;;
